Time (h),Lactic Acid P (g/L)
33.07017543859649,56.48617032291895
33.1578947368421,56.564256087865694
33.24561403508772,56.641999396621785
33.33333333333333,56.719402544721916
33.421052631578945,56.796467803654565
33.50877192982456,56.873197420971984
33.59649122807018,56.949593620720954
33.68421052631579,57.025658603873474
33.771929824561404,57.10139454875746
33.859649122807014,57.176803611487415
33.94736842105263,57.251887926395156
34.03508771929825,57.32664960242321
34.12280701754386,57.4010907174402
34.21052631578947,57.475213335906226
34.29824561403508,57.549019501831296
34.3859649122807,57.62251123855248
34.473684210526315,57.69569054910564
34.56140350877193,57.76855941659713
34.64912280701754,57.841119804575435
34.73684210526316,57.913373657402964
34.82456140350877,57.98532290062764
34.91228070175438,58.0569694379223
35.0,58.1283151467778
35.08771929824562,58.19936189277016
35.175438596491226,58.270111523782525
35.26315789473684,58.34056586989059
35.35087719298245,58.41072674368621
35.43859649122807,58.48059594060099
35.526315789473685,58.5501752392299
35.6140350877193,58.61946640165483
35.70175438596491,58.688471173768235
35.78947368421052,58.757191282177345
35.87719298245614,58.825628430359366
35.96491228070175,58.89378431210632
36.05263157894737,58.96166060592314
36.140350877192986,59.029258974928695
36.228070175438596,59.09658106713333
36.315789473684205,59.163628515716574
36.40350877192982,59.230402939304696
36.49122807017544,59.29690594224834
36.578947368421055,59.36313911490016
36.666666666666664,59.429104027109155
36.75438596491228,59.494802241083285
36.84210526315789,59.560235295781695
36.92982456140351,59.625404723363424
37.01754385964912,59.690312042532796
37.10526315789474,59.75495875880357
37.19298245614035,59.81934636475883
37.28070175438596,59.883476340306835
37.368421052631575,59.947350152932636
37.45614035087719,60.01096925794556
37.54385964912281,60.07433509591819
37.631578947368425,60.13744909027227
37.719298245614034,60.20031265712066
37.807017543859644,60.26292720090854
37.89473684210526,60.32529411435246
37.98245614035088,60.38741477859942
38.07017543859649,60.44929056337946
38.1578947368421,60.51092282715161
38.24561403508772,60.57231291724338
38.33333333333333,60.63346216998362
38.421052631578945,60.694371910828906
38.50877192982456,60.75504345447722
38.59649122807018,60.81547810469273
38.68421052631579,60.875677154717636
38.7719298245614,60.93564188745805
38.859649122807014,60.99537357544896
38.94736842105263,61.054873480938326
39.03508771929825,61.11414285596457
39.12280701754386,61.173182942427395
39.21052631578947,61.2319949721519
39.29824561403508,61.290580166946086
39.3859649122807,61.348939738651644
39.473684210526315,61.407074889188145
39.56140350877193,61.46498681262225
39.64912280701754,61.522676702211385
39.73684210526316,61.58014573630549
39.82456140350877,61.63739508331782
39.91228070175438,61.6944259028121
40.0,61.75123934559044
40.08771929824562,61.807836553777776
40.175438596491226,61.86421866090282
40.26315789473684,61.92038679197561
40.35087719298245,61.97634206356142
40.43859649122807,62.03208558385139
40.526315789473685,62.08761845272955
40.6140350877193,62.14294176424675
40.70175438596491,62.198056605706476
40.78947368421052,62.252964054528086
40.87719298245614,62.30766518040896
40.96491228070175,62.36216104540742
41.05263157894737,62.41645270402213
41.14035087719298,62.47054120326932
41.228070175438596,62.524427582757774
41.315789473684205,62.57811287476149
41.40350877192982,62.63159810429028
41.49122807017544,62.68488428915798
41.578947368421055,62.737972440178176
41.666666666666664,62.79086356250852
41.75438596491228,62.84355865379509
41.84210526315789,62.89605870455831
41.92982456140351,62.94836469857056
42.01754385964912,63.0004776129235
42.10526315789474,63.05239841809363
42.19298245614035,63.10412807800612
42.28070175438596,63.155667550096894
42.368421052631575,63.20701778537292
42.45614035087719,63.258179728470786
42.54385964912281,63.30915431771349
42.631578947368425,63.359942485585584
42.719298245614034,63.410545159135104
42.807017543859644,63.460963258659156
42.89473684210526,63.511197698418364
42.98245614035088,63.56124938672277
43.07017543859649,63.611119225987295
43.1578947368421,63.66080811278581
43.24561403508772,63.71031693790376
43.33333333333333,63.75964658638941
43.421052631578945,63.80879793760365
43.50877192982456,63.857771865268475
43.59649122807018,63.906569237530725
43.68421052631579,63.955190917702
43.7719298245614,64.00363776354651
43.859649122807014,64.05191062714884
43.94736842105263,64.10001035525262
44.03508771929825,64.14793778930742
44.12280701754386,64.19569376551446
44.21052631578947,64.24327911487127
44.29824561403508,64.29069466321509
44.3859649122807,64.33794123126525
44.473684210526315,64.38501963466429
44.56140350877193,64.43193068401806
44.64912280701754,64.47867518516729
44.73684210526316,64.5252539399197
44.82456140350877,64.5716677445079
44.91228070175438,64.61791739022523
45.0,64.66400366356883
45.08771929824562,64.7099273462768
45.175438596491226,64.75568921536434
45.263157894736835,64.8012900431588
45.35087719298245,64.84673059733376
45.43859649122807,64.89201164094202
45.526315789473685,64.93713393244765
45.6140350877193,64.98209822575699
45.70175438596491,65.02690527024858
45.78947368421052,65.0715558108021
45.87719298245614,65.11605058782632
45.96491228070175,65.16039033740523
46.05263157894737,65.20457579345593
46.14035087719298,65.248607684752
46.228070175438596,65.29248673509787
46.315789473684205,65.33621366408182
46.40350877192982,65.37978918710687
46.49122807017544,65.4232140154207
46.578947368421055,65.46648885614512
46.666666666666664,65.50961441230449
46.754385964912274,65.55259138285359
46.84210526315789,65.59542046270464
46.92982456140351,65.63810234275357
47.01754385964912,65.6806377099056
47.10526315789473,65.72302724709999
47.19298245614035,65.7652716333341
47.280701754385966,65.80737154368664
47.368421052631575,65.84932765037948
47.45614035087719,65.8911406222718
47.54385964912281,65.93281112348541
47.63157894736842,65.97433981439494
47.719298245614034,66.01572735165426
47.80701754385965,66.05697438822149
47.89473684210526,66.09808157338342
47.98245614035088,66.13904955277944
48.070175438596486,66.17987896842473
48.1578947368421,66.22057045873314
48.24561403508772,66.26112465853925
48.33333333333333,66.30154219912
48.421052631578945,66.3418237082157
48.50877192982456,66.38196981005056
48.59649122807017,66.42198112535247
48.68421052631579,66.4618582717494
48.771929824561404,66.50160186448541
48.859649122807014,66.5412125145114
48.94736842105263,66.58069082933613
49.03508771929825,66.62003741313542
49.122807017543856,66.65925286677356
49.21052631578947,66.69833778782434
49.29824561403509,66.73729277059161
49.3859649122807,66.77611840612936
49.473684210526315,66.8148152822615
49.561403508771924,66.85338398360116
49.64912280701754,66.89182509156947
49.73684210526316,66.93013918441413
49.82456140350877,66.96832683722735
49.91228070175438,67.00638862196348
50.0,67.04432510753155
