Time (h),Lactic Acid P (g/L)
34.29824561403508,58.992086314672186
34.3859649122807,59.0702564448826
34.473684210526315,59.14811017440909
34.56140350877193,59.22564952824216
34.64912280701754,59.302876509955
34.73684210526316,59.37979310207455
34.82456140350877,59.45640126575392
34.91228070175438,59.5327029395033
35.0,59.60870004301732
35.08771929824562,59.68439447616257
35.175438596491226,59.75978811912902
35.26315789473684,59.83488283273973
35.35087719298245,59.90968045875814
35.43859649122807,59.98418282019323
35.526315789473685,60.05839172160278
35.6140350877193,60.13230894939511
35.70175438596491,60.20593627212965
35.78947368421052,60.27927543998149
35.87719298245614,60.352328184994974
35.96491228070175,60.425096222858485
36.05263157894737,60.49758125233831
36.140350877192986,60.569784955528604
36.228070175438596,60.641708998103475
36.315789473684205,60.71335502956556
36.40350877192982,60.78472468349128
36.49122807017544,60.85581957777288
36.578947368421055,60.92664131485742
36.666666666666664,60.9971914819749
36.75438596491228,61.06747165100768
36.84210526315789,61.13748337906258
36.92982456140351,61.20722820880504
37.01754385964912,61.27670766852811
37.10526315789474,61.34592327236325
37.19298245614035,61.41487652048788
37.28070175438596,61.48356889932962
37.368421052631575,61.552001881767424
37.45614035087719,61.62017692732959
37.54385964912281,61.68809548238886
37.631578947368425,61.75575898033553
37.719298245614034,61.82316884162302
37.807017543859644,61.89032647416438
37.89473684210526,61.95723327346894
37.98245614035088,62.02389062279218
38.07017543859649,62.09029989330999
38.1578947368421,62.15646244429003
38.24561403508772,62.22237962326036
38.33333333333333,62.28805276617543
38.421052631578945,62.353483197579514
38.50877192982456,62.41867223076752
38.59649122807018,62.48362116790346
38.68421052631579,62.54833130010142
38.7719298245614,62.61280390775186
38.859649122807014,62.677040260599384
38.94736842105263,62.74104161788184
39.03508771929825,62.80480922847371
39.12280701754386,62.86834433102692
39.21052631578947,62.931648154109425
39.29824561403508,62.99472191634148
39.3859649122807,63.05756682652971
39.473684210526315,63.1201840837989
39.56140350877193,63.18257487768054
39.64912280701754,63.244740388246726
39.73684210526316,63.306681786296174
39.82456140350877,63.36840023344017
39.91228070175438,63.429896882222366
40.0,63.49117287623656
40.08771929824562,63.552229350242435
40.175438596491226,63.613067430279415
40.26315789473684,63.673688233778556
40.35087719298245,63.73409286967252
40.43859649122807,63.79428243850184
40.526315789473685,63.85425803246284
40.6140350877193,63.914020735584735
40.70175438596491,63.97357162383935
40.78947368421052,64.03291176521847
40.87719298245614,64.09204221983289
40.96491228070175,64.15096404000978
41.05263157894737,64.20967827038857
41.14035087719298,64.26818594801517
41.228070175438596,64.32648810243472
41.315789473684205,64.38458575578278
41.40350877192982,64.44247992287514
41.49122807017544,64.50017161129615
41.578947368421055,64.55766182148575
41.666666666666664,64.61495154682501
41.75438596491228,64.67204177372047
41.84210526315789,64.72893348168715
41.92982456140351,64.78562764341038
42.01754385964912,64.84212522455846
42.10526315789474,64.89842718425574
42.19298245614035,64.95453447511402
42.28070175438596,65.01044804322825
42.368421052631575,65.06616882825033
42.45614035087719,65.12169776346146
42.54385964912281,65.17703577584363
42.631578947368425,65.23218378614973
42.719298245614034,65.28714270897252
42.807017543859644,65.34191345281263
42.89473684210526,65.39649692014537
42.98245614035088,65.45089400748641
43.07017543859649,65.50510560545662
43.1578947368421,65.55913259884564
43.24561403508772,65.61297586667459
43.33333333333333,65.6666362822578
43.421052631578945,65.72011471324744
43.50877192982456,65.77341202157909
43.59649122807018,65.82652906372608
43.68421052631579,65.87946669070845
43.7719298245614,65.9322257481237
43.859649122807014,65.98480707620199
43.94736842105263,66.03721150986031
44.03508771929825,66.08943987875594
44.12280701754386,66.14149300733874
44.21052631578947,66.19337171490275
44.29824561403508,66.24507681563693
44.3859649122807,66.29660911867492
44.473684210526315,66.34796942814398
44.56140350877193,66.3991585432132
44.64912280701754,66.45017725814077
44.73684210526316,66.50102636232046
44.82456140350877,66.5517066403273
44.91228070175438,66.60221887198537
45.0,66.65256383250271
45.08771929824562,66.7027422923307
45.175438596491226,66.75275501726999
45.263157894736835,66.80260276852825
45.35087719298245,66.85228630276212
45.43859649122807,66.90180637211841
45.526315789473685,66.95116372427464
45.6140350877193,67.00035910247885
45.70175438596491,67.04939324558887
45.78947368421052,67.09826688811076
45.87719298245614,67.1469807602366
45.96491228070175,67.19553558788174
46.05263157894737,67.24393209272128
46.14035087719298,67.29217099222595
46.228070175438596,67.34025299969726
46.315789473684205,67.38817882430214
46.40350877192982,67.43594917117117
46.49122807017544,67.48356474156822
46.578947368421055,67.53102623257523
46.666666666666664,67.57833433727025
46.754385964912274,67.62548974477792
46.84210526315789,67.67249314030194
46.92982456140351,67.71934520515707
47.01754385964912,67.76604661680066
47.10526315789473,67.81259804886363
47.19298245614035,67.85900017118095
47.280701754385966,67.90525364982159
47.368421052631575,67.95135914711798
47.45614035087719,67.99731732169501
47.54385964912281,68.04312882849842
47.63157894736842,68.08879431882286
47.719298245614034,68.13431444033925
47.80701754385965,68.1796898371218
47.89473684210526,68.22492114976623
47.98245614035088,68.27000901550198
48.070175438596486,68.31495406788468
48.1578947368421,68.35975693698438
48.24561403508772,68.40441824942049
48.33333333333333,68.4489386283877
48.421052631578945,68.49331869368136
48.50877192982456,68.53755906172263
48.59649122807017,68.58166034558315
48.68421052631579,68.6256231550093
48.771929824561404,68.66944809644626
48.859649122807014,68.71313577306147
48.94736842105263,68.75668678476787
49.03508771929825,68.80010172824673
49.122807017543856,68.84338119697003
49.21052631578947,68.88652578122257
49.29824561403509,68.92953606812365
49.3859649122807,68.97241264175045
49.473684210526315,69.01515608317142
49.561403508771924,69.05776697022884
49.64912280701754,69.10024587769462
49.73684210526316,69.14259337729392
49.82456140350877,69.18481003772611
49.91228070175438,69.22689642468555
50.0,69.26885310088197
